query_id,target_id,pair_cosine_similarity,judge_helpfulness_score,query_class,query_team,target_class,target_team,global_target_lift_laplace,global_target_lift_accum,class_target_lift_laplace,class_target_lift_accum,source_file
R-139,R-1,0.167819,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260202_214449.json
R-143,R-4,0.055356,0.1,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260202_214449.json
R-143,R-1,0.221337,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260202_214449.json
R-143,R-12,0.070989,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Network Access,-0.057291,-0.037116,-0.068201,-0.044389,test_results_api_20260202_214449.json
R-150,R-4,0.214132,0.8,other,(GI-IaaS) Development Platform,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260202_214449.json
R-152,R-169,0.116746,0.5,vpn_request,(GI-UX) Account Management,vpn_request,(GI-UX) Group,-0.071634,-0.063538,-0.03132,-0.00876,test_results_api_20260202_214449.json
R-156,R-204,0.275404,0.6,admin_rights,(BF) Information Security Office,admin_rights,(GI-SaaS) Salesforce,-0.07098,-0.030056,-0.02881,-0.003495,test_results_api_20260202_214449.json
R-157,R-132,0.558646,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20260202_214449.json
R-160,R-3,0.206277,1.0,other,(LF) IT Office Access Italy,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260202_214449.json
R-160,R-4,0.150769,0.0,other,(LF) IT Office Access Italy,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260202_214449.json
R-165,R-2,0.186213,0.7,vpn_request,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260202_214449.json
R-166,R-228,0.140099,0.8,vpn_request,(GI-UX) Account Management,vpn_request,(GI-UX) Account Management,-0.027464,-0.050288,-0.011847,-0.017655,test_results_api_20260202_214449.json
R-176,R-3,0.319499,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260202_214449.json
R-176,R-4,0.060445,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260202_214449.json
R-176,R-1,0.097587,0.2,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260202_214449.json
R-176,R-5,0.108077,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260202_214449.json
R-180,R-1,0.436575,1.0,other,(GI-IaaS) Development Platform,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260202_214449.json
R-182,R-116,0.035639,0.0,vpn_request,(GI-IaaS) Development Platform,vpn_request,(GI-UX) Network Access,-0.002474,-0.011393,-0.006294,-0.006268,test_results_api_20260202_214449.json
R-191,R-77,0.231666,0.4,vpn_request,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",vpn_request,(GI-UX) Account Management,-0.024198,-0.004032,-0.01,-0.000695,test_results_api_20260202_214449.json
R-192,R-1,0.118971,0.1,other,(GI-UX) File & Print,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260202_214449.json
R-4,R-5,-0.006959,1.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_120026.json
R-6,R-1,0.283945,0.9,other,(GI-UX) Network Access,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-6,R-4,0.237629,0.7,other,(GI-UX) Network Access,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_120026.json
R-12,R-1,0.187786,0.1,other,(GI-UX) Network Access,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-12,R-3,0.112501,0.1,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-12,R-4,0.356799,0.0,other,(GI-UX) Network Access,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_120026.json
R-12,R-5,-0.018411,0.1,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_120026.json
R-14,R-8,0.091571,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,-0.06202,-0.01369,-0.051716,-0.010791,test_results_api_20260206_120026.json
R-27,R-1,0.466091,0.0,other,(BF) Information Security Office,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-27,R-13,0.259468,0.0,other,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.067066,-0.04469,-0.057074,-0.037085,test_results_api_20260206_120026.json
R-30,R-122,0.133029,0.2,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Group,-0.059389,-0.024652,-0.02109,-0.001754,test_results_api_20260206_120026.json
R-52,R-1,0.427137,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-52,R-3,0.083989,0.5,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-52,R-4,0.015919,1.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_120026.json
R-52,R-5,0.389666,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_120026.json
R-53,R-1,0.329241,0.8,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-54,R-172,0.315311,1.0,other,(GI-UX) Network Access,other,(GI-IaaS) Backend Application Srv. & Project Support,-0.042065,-0.026826,-0.055139,-0.01833,test_results_api_20260206_120026.json
R-57,R-3,0.307249,0.8,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-59,R-4,0.130966,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_120026.json
R-60,R-248,0.038244,0.2,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.051133,-0.037594,-0.054737,-0.028271,test_results_api_20260206_120026.json
R-72,R-128,-0.006154,1.0,vpn_request,(GI-IaaS) Development Platform,vpn_request,(GI-UX) Account Management,0.012331,-0.002336,-0.022167,-0.000269,test_results_api_20260206_120026.json
R-79,R-1,0.226091,0.0,other,(GI-IaaS) Development Platform,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-79,R-3,0.243662,0.0,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-79,R-4,0.246299,0.0,other,(GI-IaaS) Development Platform,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_120026.json
R-79,R-5,-0.002843,0.0,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_120026.json
R-80,R-1,0.082226,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-85,R-206,0.0679,0.0,other,(BF) Employee Platform (SAP SF),other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20260206_120026.json
R-86,R-1,0.308279,1.0,other,"(GI-IaaS) Network Cloud (Azure, Remote Access)",other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-86,R-4,0.230041,0.8,other,"(GI-IaaS) Network Cloud (Azure, Remote Access)",other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_120026.json
R-96,R-114,0.003155,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,0.016932,0.006231,0.030079,0.006385,test_results_api_20260206_120026.json
R-101,R-4,0.025061,0.0,other,(GI-CyberSec) Security Operation Center,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_120026.json
R-104,R-1,0.298211,0.8,other,(GI-UX) Network Access,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-104,R-3,0.017951,0.6,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-111,R-73,0.176273,0.1,other,(GI-IaaS) Development Platform,other,(GI-UX) Network Access,-0.056116,-0.063144,-0.054541,-0.034824,test_results_api_20260206_120026.json
R-112,R-2,0.453635,0.1,vpn_request,(GI-UX) Network Access,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260206_120026.json
R-113,R-114,0.010868,1.0,other,(GI-UX) Group,other,(GI-UX) Group,0.016932,0.006231,0.030079,0.006385,test_results_api_20260206_120026.json
R-116,R-81,0.211952,0.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Network Access,-0.006725,0.000292,-0.009847,-0.00045,test_results_api_20260206_120026.json
R-118,R-99,0.18279,1.0,other,(GI-UX) Application,other,(GI-UX) Group,-0.014467,-0.017386,-0.012166,-0.006086,test_results_api_20260206_120026.json
R-118,R-130,0.161956,0.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,-0.008294,0.008751,0.002189,0.005891,test_results_api_20260206_120026.json
R-121,R-2,0.165693,0.0,vpn_request,(GI-UX) Account Management,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260206_120026.json
R-123,R-3,0.07882,0.8,other,"(GI-SaaS) Marketing, Communications & Web",other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-125,R-5,0.266266,0.1,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_120026.json
R-125,R-4,0.075592,0.1,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_120026.json
R-125,R-3,0.106937,0.1,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-125,R-1,0.377485,0.1,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-128,R-189,0.149695,0.1,vpn_request,(GI-UX) Account Management,vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,0.130754,0.149998,0.119309,0.132269,test_results_api_20260206_120026.json
R-130,R-141,0.137358,1.0,other,(GI-SaaS) Salesforce,other,(GI-IaaS) Admin - License & Asset Management,-0.030899,-0.016667,-0.020724,-0.008567,test_results_api_20260206_120026.json
R-139,R-141,0.070611,1.0,other,(GI-UX) Group,other,(GI-IaaS) Admin - License & Asset Management,-0.030899,-0.016667,-0.020724,-0.008567,test_results_api_20260206_120026.json
R-139,R-114,-0.068679,1.0,other,(GI-UX) Group,other,(GI-UX) Group,0.016932,0.006231,0.030079,0.006385,test_results_api_20260206_120026.json
R-141,R-114,0.079894,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Group,0.016932,0.006231,0.030079,0.006385,test_results_api_20260206_120026.json
R-145,R-5,0.248984,0.9,other,(GI-UX) Windows,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_120026.json
R-150,R-114,-0.055209,0.5,other,(GI-IaaS) Development Platform,other,(GI-UX) Group,0.016932,0.006231,0.030079,0.006385,test_results_api_20260206_120026.json
R-157,R-1,0.200502,0.8,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-157,R-3,0.082297,0.8,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-157,R-5,0.017097,0.6,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_120026.json
R-163,R-1,0.079876,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-163,R-3,0.134068,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-163,R-4,0.310773,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_120026.json
R-163,R-5,-0.035353,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_120026.json
R-175,R-1,0.211519,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_120026.json
R-175,R-3,0.110602,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_120026.json
R-175,R-5,0.006594,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_120026.json
R-183,R-85,0.051873,0.9,other,(GI-IaaS) Development Platform,other,(BF) Employee Platform (SAP SF),-0.036421,-0.009777,-0.045595,-0.010975,test_results_api_20260206_120026.json
R-183,R-88,0.140668,0.8,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20260206_120026.json
R-199,R-2,0.226443,0.0,vpn_request,(GI-UX) Account Management,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260206_120026.json
R-10,R-1,0.127865,0.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_145220.json
R-10,R-3,0.139786,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_145220.json
R-10,R-4,0.207243,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_145220.json
R-10,R-5,0.034773,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_145220.json
R-12,R-1,0.187786,1.0,other,(GI-UX) Network Access,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_145220.json
R-12,R-3,0.112501,0.0,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_145220.json
R-12,R-4,0.356799,0.0,other,(GI-UX) Network Access,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_145220.json
R-12,R-5,-0.018411,0.0,other,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_145220.json
R-16,R-2,0.122819,0.6,vpn_request,(GI-UX) Network Access,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260206_145220.json
R-19,R-117,0.233544,0.8,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-IaaS) Admin - License & Asset Management,-0.012627,-0.024968,0.005304,-0.003876,test_results_api_20260206_145220.json
R-20,R-1,0.380816,1.0,other,(GI-UX) File & Print,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_145220.json
R-20,R-3,0.386001,1.0,other,(GI-UX) File & Print,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_145220.json
R-20,R-4,0.187559,0.0,other,(GI-UX) File & Print,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_145220.json
R-20,R-5,0.09643,1.0,other,(GI-UX) File & Print,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_145220.json
R-25,R-5,0.236965,0.8,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_145220.json
R-27,R-5,0.265115,1.0,other,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_145220.json
R-33,R-135,0.363269,0.4,other,(GI-SM) Service Desk,other,(GI-UX) Group,-0.054045,-0.018302,-0.056099,-0.008183,test_results_api_20260206_145220.json
R-49,R-61,0.004302,0.1,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-UX) Account Management,-0.017239,0.001534,-0.025616,8.2e-05,test_results_api_20260206_145220.json
R-51,R-52,0.28834,0.1,other,(GI-UX) Group,other,(GI-UX) Group,-0.074362,-0.033301,-0.072494,-0.022499,test_results_api_20260206_145220.json
R-52,R-246,0.04695,0.8,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.04525,-0.0214,-0.057581,-0.023377,test_results_api_20260206_145220.json
R-53,R-1,0.329241,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_145220.json
R-53,R-3,0.24906,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_145220.json
R-53,R-4,0.132498,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_145220.json
R-53,R-5,0.088355,0.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_145220.json
R-55,R-1,0.426652,0.1,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_145220.json
R-58,R-1,0.386235,0.9,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_145220.json
R-58,R-3,0.256397,0.9,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_145220.json
R-69,R-246,0.371498,0.1,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.04525,-0.0214,-0.057581,-0.023377,test_results_api_20260206_145220.json
R-69,R-163,0.102769,0.1,other,(GI-UX) Group,other,(GI-UX) Group,-0.034079,-0.021119,-0.028301,-0.012826,test_results_api_20260206_145220.json
R-70,R-1,0.203691,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_145220.json
R-70,R-4,-0.006705,1.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_145220.json
R-74,R-88,0.821334,0.0,other,(GI-UX) Account Management,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20260206_145220.json
R-3,R-5,0.115519,0.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_172856.json
R-9,R-2,0.025704,0.1,vpn_request,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260206_172856.json
R-13,R-1,0.16393,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_172856.json
R-13,R-3,0.140546,0.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_172856.json
R-13,R-4,0.346979,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_172856.json
R-13,R-5,-0.023694,0.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_172856.json
R-17,R-4,0.018868,1.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_172856.json
R-18,R-1,0.084718,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_172856.json
R-18,R-4,0.476789,0.8,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_172856.json
R-18,R-5,-0.025471,0.2,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_172856.json
R-20,R-1,0.380816,0.1,other,(GI-UX) File & Print,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_172856.json
R-20,R-3,0.386001,0.1,other,(GI-UX) File & Print,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_172856.json
R-20,R-4,0.187559,0.1,other,(GI-UX) File & Print,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_172856.json
R-20,R-5,0.09643,0.0,other,(GI-UX) File & Print,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_172856.json
R-22,R-110,0.238511,0.8,other,(BF) Purchasing Italy,other,(GI-SM) Service Desk,-0.022732,-0.021762,0.01386,-0.001772,test_results_api_20260206_172856.json
R-22,R-144,0.175624,0.8,other,(BF) Purchasing Italy,other,(GI-SaaS) Salesforce,-0.040697,-0.022171,-0.013005,-0.004057,test_results_api_20260206_172856.json
R-35,R-201,0.037219,0.8,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.048235,-0.020955,-0.034511,-0.009619,test_results_api_20260206_172856.json
R-40,R-2,0.522343,1.0,vpn_request,(GI-UX) Account Management,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260206_172856.json
R-44,R-2,0.14859,0.2,vpn_request,(GI-UX) Network Access,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260206_172856.json
R-46,R-1,0.07672,0.8,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_172856.json
R-48,R-5,0.00325,1.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_172856.json
R-49,R-240,0.058987,0.1,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-SaaS) Salesforce,-0.061907,-0.021037,-0.068129,-0.014292,test_results_api_20260206_172856.json
R-49,R-243,0.175287,0.1,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-SaaS) Salesforce,-0.060167,-0.038809,-0.060426,-0.027102,test_results_api_20260206_172856.json
R-51,R-5,0.088961,1.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_172856.json
R-53,R-1,0.329241,0.2,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_172856.json
R-53,R-3,0.24906,0.1,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_172856.json
R-53,R-4,0.132498,0.1,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_172856.json
R-53,R-5,0.088355,0.1,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_172856.json
R-55,R-163,0.052338,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.034079,-0.021119,-0.028301,-0.012826,test_results_api_20260206_172856.json
R-55,R-162,0.02749,0.0,other,(GI-UX) Group,other,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",-0.073813,-0.012706,-0.098665,-0.009025,test_results_api_20260206_172856.json
R-68,R-190,-0.017962,0.0,admin_rights,(BF) Information Security Office,admin_rights,(BF) Information Security Office,0.138772,0.149968,0.118439,0.049546,test_results_api_20260206_172856.json
R-69,R-181,0.100903,0.0,other,(GI-UX) Group,other,(GI-SM) Service Desk,-0.062642,-0.025878,-0.066637,-0.01173,test_results_api_20260206_172856.json
R-69,R-180,0.10516,0.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.055598,-0.034671,-0.041423,-0.012713,test_results_api_20260206_172856.json
R-76,R-226,0.337186,0.1,admin_rights,(BF) Information Security Office,admin_rights,(BF) Information Security Office,0.131185,0.149998,0.11207,0.047302,test_results_api_20260206_172856.json
R-78,R-1,0.43149,1.0,other,(BF) Information Security Office,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260206_172856.json
R-79,R-3,0.243662,1.0,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260206_172856.json
R-79,R-4,0.246299,1.0,other,(GI-IaaS) Development Platform,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260206_172856.json
R-79,R-5,-0.002843,1.0,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260206_172856.json
R-5,R-114,0.336467,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,0.016932,0.006231,0.030079,0.006385,test_results_api_20260206_213248.json
R-23,R-100,0.544322,0.5,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Network Access,-0.047886,-0.029218,-0.022306,-0.002749,test_results_api_20260206_213248.json
R-24,R-215,-0.029378,1.0,other,(GI-UX) Group,other,(GI-UX) Network Access,-0.019012,-0.002358,-0.027506,-0.003364,test_results_api_20260206_213248.json
R-27,R-105,0.24967,1.0,other,(BF) Information Security Office,other,(GI-UX) Group,-0.010598,-0.003839,-0.031084,-0.011193,test_results_api_20260206_213248.json
R-28,R-39,0.2563,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.0378,-0.035388,-0.051679,-0.039003,test_results_api_20260206_213248.json
