query_id,target_id,pair_cosine_similarity,judge_helpfulness_score,query_class,query_team,target_class,target_team,global_target_lift_laplace,global_target_lift_accum,class_target_lift_laplace,class_target_lift_accum,source_file
R-66,R-108,0.137904,0.1,admin_rights,(BF) Information Security Office,software_request,(GI-CyberSec) Security Operation Center,-0.019921,-0.027088,0.010436,0.008094,test_results_api_20260129_103007.json
R-70,R-1,0.203691,0.1,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_103007.json
R-74,R-194,0.225905,1.0,other,(GI-UX) Account Management,vpn_request,(GI-UX) Group,-0.06758,-0.023462,-0.059712,-0.015412,test_results_api_20260129_103007.json
R-74,R-193,0.170882,1.0,other,(GI-UX) Account Management,vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,-0.046434,-0.025413,-0.046431,-0.016875,test_results_api_20260129_103007.json
R-76,R-74,0.206261,0.1,admin_rights,(BF) Information Security Office,other,(GI-UX) Account Management,-0.028449,-0.048076,-0.06303,-0.021957,test_results_api_20260129_103007.json
R-77,R-74,0.259489,1.0,vpn_request,(GI-UX) Account Management,other,(GI-UX) Account Management,-0.028449,-0.048076,0.008221,-0.004359,test_results_api_20260129_103007.json
R-1,R-35,0.208592,0.6,other,(GI-UX) Account Management,other,(GI-IaaS) Admin - License & Asset Management,-0.029912,-0.026465,-0.0305,-0.014394,test_results_api_20260129_115940.json
R-2,R-228,0.211672,1.0,vpn_request,(GI-IaaS) Development Platform,vpn_request,(GI-UX) Account Management,-0.027464,-0.050288,-0.011847,-0.017655,test_results_api_20260129_115940.json
R-6,R-210,0.343281,0.6,other,(GI-UX) Network Access,vpn_request,(GI-UX) Network Access,-0.026078,-0.011583,-0.017878,-0.004884,test_results_api_20260129_115940.json
R-7,R-175,0.355895,1.0,vpn_request,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,-0.076855,-0.139755,-0.049814,-0.025801,test_results_api_20260129_115940.json
R-8,R-76,-0.010508,0.0,other,(GI-UX) Account Management,admin_rights,(BF) Information Security Office,-0.04075,-0.015737,-0.046885,-0.008952,test_results_api_20260129_115940.json
R-9,R-35,0.022898,1.0,vpn_request,(GI-UX) Group,other,(GI-IaaS) Admin - License & Asset Management,-0.029912,-0.026465,-0.01634,-0.001232,test_results_api_20260129_115940.json
R-11,R-247,0.207318,0.9,vpn_request,(GI-UX) Network Access,admin_rights,(BF) Information Security Office,-0.01433,-0.018287,0.011817,-0.0123,test_results_api_20260129_115940.json
R-14,R-195,0.246969,0.0,other,(GI-SaaS) Salesforce,admin_rights,(BF) Information Security Office,-0.03662,-0.016825,-0.040919,-0.011821,test_results_api_20260129_115940.json
R-15,R-1,0.085369,1.0,vpn_request,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.043456,0.124434,test_results_api_20260129_115940.json
R-18,R-1,0.084718,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_115940.json
R-19,R-101,0.08512,0.1,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-CyberSec) Security Operation Center,-0.006542,-0.001596,-0.011611,-0.000406,test_results_api_20260129_115940.json
R-19,R-83,0.247575,0.1,other,(GI-IaaS) Backend Application Srv. & Project Support,vpn_request,(GI-UX) Account Management,-0.093507,-0.058376,-0.08142,-0.031622,test_results_api_20260129_115940.json
R-19,R-2,0.201877,0.1,other,(GI-IaaS) Backend Application Srv. & Project Support,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_115940.json
R-21,R-169,0.19718,0.0,other,(GI-IaaS) Development Platform,vpn_request,(GI-UX) Group,-0.071634,-0.063538,-0.081136,-0.036561,test_results_api_20260129_115940.json
R-21,R-61,0.059818,0.0,other,(GI-IaaS) Development Platform,other,(GI-UX) Account Management,-0.017239,0.001534,-0.025616,8.2e-05,test_results_api_20260129_115940.json
R-22,R-191,0.241753,0.0,other,(BF) Purchasing Italy,vpn_request,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",-0.051055,-0.034557,-0.051462,-0.02377,test_results_api_20260129_115940.json
R-23,R-238,0.283373,0.8,vpn_request,(GI-UX) Group,admin_rights,(GI-IaaS) Backend System Management (2nd level),-0.079898,-0.106792,-0.068639,-0.037831,test_results_api_20260129_115940.json
R-26,R-121,0.057666,1.0,other,(GI-IaaS) Backend Application Srv. & Project Support,vpn_request,(GI-UX) Account Management,-0.020558,-0.017427,-0.02212,-0.012532,test_results_api_20260129_115940.json
R-29,R-74,0.245719,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Account Management,-0.028449,-0.048076,-0.002012,0.000427,test_results_api_20260129_115940.json
R-32,R-1,0.153628,0.8,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_115940.json
R-32,R-2,0.209429,0.6,other,(GI-IaaS) Backend Application Srv. & Project Support,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_115940.json
R-32,R-3,0.148909,0.6,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_115940.json
R-32,R-4,0.221897,0.6,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_115940.json
R-32,R-5,-0.010196,0.8,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_115940.json
R-34,R-1,0.249262,0.1,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_115940.json
R-34,R-167,0.262966,0.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,-0.0261,-0.017621,-0.016353,-0.006438,test_results_api_20260129_115940.json
R-34,R-39,0.254099,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.0378,-0.035388,-0.051679,-0.039003,test_results_api_20260129_115940.json
R-34,R-113,0.444825,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,0.119076,0.148752,0.115662,0.141431,test_results_api_20260129_115940.json
R-35,R-228,0.59049,0.8,other,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Account Management,-0.027464,-0.050288,-0.037875,-0.033825,test_results_api_20260129_115940.json
R-43,R-131,0.291267,1.0,admin_rights,(GI-UX) Group,admin_rights,(BF) Information Security Office,-0.040531,-0.028015,-0.025379,-0.003603,test_results_api_20260129_115940.json
R-44,R-238,0.272197,1.0,vpn_request,(GI-UX) Network Access,admin_rights,(GI-IaaS) Backend System Management (2nd level),-0.079898,-0.106792,-0.068639,-0.037831,test_results_api_20260129_115940.json
R-44,R-239,0.061771,0.0,vpn_request,(GI-UX) Network Access,admin_rights,(BF) Information Security Office,-0.025328,-0.016613,-0.021587,0.001174,test_results_api_20260129_115940.json
R-44,R-148,0.728523,1.0,vpn_request,(GI-UX) Network Access,other,(GI-IaaS) Development Platform,-0.030479,-1e-05,-0.031861,0.004672,test_results_api_20260129_115940.json
R-45,R-212,0.153537,0.9,other,(GI-UX) Group,email_support,(GI-UX) Group,-0.031233,-0.017493,-0.050424,-0.008941,test_results_api_20260129_115940.json
R-49,R-176,0.240665,1.0,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-IaaS) Admin - License & Asset Management,-0.043844,-0.018118,-0.050674,-0.014026,test_results_api_20260129_115940.json
R-50,R-5,0.003373,1.0,vpn_request,(GI-UX) Network Access,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.015976,-0.045247,test_results_api_20260129_115940.json
R-51,R-132,0.139705,1.0,other,(GI-UX) Group,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20260129_115940.json
R-52,R-57,0.286548,1.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.067393,-0.057564,-0.062981,-0.0506,test_results_api_20260129_115940.json
R-56,R-200,0.134703,0.0,other,(GI-IaaS) Admin - License & Asset Management,admin_rights,(BF) Information Security Office,-0.020385,-0.005241,-0.021245,-0.00757,test_results_api_20260129_115940.json
R-56,R-63,0.218777,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-SaaS) Salesforce,-0.081105,-0.0392,-0.090845,-0.018371,test_results_api_20260129_115940.json
R-56,R-60,0.197344,0.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-UX) Group,-0.077814,-0.02884,-0.030654,-0.005204,test_results_api_20260129_115940.json
R-61,R-5,-0.022954,0.1,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_115940.json
R-66,R-1,0.42353,0.8,admin_rights,(BF) Information Security Office,other,(GI-UX) Account Management,0.039124,0.149996,0.039379,0.080618,test_results_api_20260129_115940.json
R-66,R-5,0.178486,0.8,admin_rights,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.00306,-0.005212,test_results_api_20260129_115940.json
R-69,R-10,0.140317,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.059409,-0.022701,-0.056225,-0.015434,test_results_api_20260129_115940.json
R-69,R-15,0.113947,0.0,other,(GI-UX) Group,vpn_request,(GI-UX) Group,-0.011996,-0.005099,-0.033501,-0.006118,test_results_api_20260129_115940.json
R-71,R-1,0.148854,0.8,other,(GI-UX) Windows,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_115940.json
R-71,R-5,0.070959,0.6,other,(GI-UX) Windows,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_115940.json
R-72,R-43,0.190352,1.0,vpn_request,(GI-IaaS) Development Platform,admin_rights,(GI-UX) Group,-0.037236,-0.012866,-0.022786,-0.004567,test_results_api_20260129_115940.json
R-73,R-189,0.795135,1.0,other,(GI-UX) Network Access,vpn_request,(GI-IaaS) Backend Application Srv. & Project Support,0.130754,0.149998,0.132939,0.149785,test_results_api_20260129_115940.json
R-78,R-1,0.43149,0.9,other,(BF) Information Security Office,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_115940.json
R-78,R-4,0.103456,0.8,other,(BF) Information Security Office,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_115940.json
R-80,R-4,0.071932,0.1,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_115940.json
R-2,R-5,0.176627,1.0,vpn_request,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.015976,-0.045247,test_results_api_20260129_133827.json
R-3,R-1,0.215415,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-3,R-4,0.055393,0.8,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-4,R-141,0.036693,0.8,other,(GI-UX) Group,other,(GI-IaaS) Admin - License & Asset Management,-0.030899,-0.016667,-0.020724,-0.008567,test_results_api_20260129_133827.json
R-12,R-180,0.197212,0.2,other,(GI-UX) Network Access,other,(GI-IaaS) Development Platform,-0.055598,-0.034671,-0.041423,-0.012713,test_results_api_20260129_133827.json
R-15,R-111,0.031875,0.9,vpn_request,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.020261,-0.014048,0.01088,0.004923,test_results_api_20260129_133827.json
R-16,R-247,0.079835,0.8,vpn_request,(GI-UX) Network Access,admin_rights,(BF) Information Security Office,-0.01433,-0.018287,0.011817,-0.0123,test_results_api_20260129_133827.json
R-17,R-1,0.074537,0.1,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-17,R-2,-0.003867,0.1,other,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-17,R-3,0.213366,0.1,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-17,R-4,0.018868,0.1,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-17,R-5,0.010363,0.1,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-19,R-194,0.07425,0.1,other,(GI-IaaS) Backend Application Srv. & Project Support,vpn_request,(GI-UX) Group,-0.06758,-0.023462,-0.059712,-0.015412,test_results_api_20260129_133827.json
R-20,R-1,0.380816,1.0,other,(GI-UX) File & Print,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-20,R-2,0.093951,1.0,other,(GI-UX) File & Print,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-20,R-3,0.386001,0.0,other,(GI-UX) File & Print,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-20,R-4,0.187559,0.0,other,(GI-UX) File & Print,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-20,R-5,0.09643,0.0,other,(GI-UX) File & Print,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-26,R-1,0.487014,0.8,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-26,R-3,0.327622,0.6,other,(GI-IaaS) Backend Application Srv. & Project Support,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-27,R-1,0.466091,0.2,other,(BF) Information Security Office,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-27,R-2,0.498851,0.1,other,(BF) Information Security Office,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-27,R-3,0.204102,0.3,other,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-27,R-4,0.146921,0.1,other,(BF) Information Security Office,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-27,R-5,0.265115,0.3,other,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-28,R-52,-0.004985,0.2,other,(GI-SaaS) Salesforce,other,(GI-UX) Group,-0.074362,-0.033301,-0.072494,-0.022499,test_results_api_20260129_133827.json
R-33,R-1,0.202913,0.8,other,(GI-SM) Service Desk,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-33,R-2,0.214272,0.8,other,(GI-SM) Service Desk,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-33,R-3,0.17946,0.8,other,(GI-SM) Service Desk,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-33,R-5,0.054001,0.8,other,(GI-SM) Service Desk,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-34,R-1,0.249262,0.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-34,R-229,0.27103,0.0,other,(GI-SaaS) Salesforce,admin_rights,(BF) Information Security Office,-0.046958,-0.03823,-0.031387,-0.015961,test_results_api_20260129_133827.json
R-35,R-237,0.19737,0.8,other,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Network Access,-0.049318,-0.041749,-0.031196,-0.009236,test_results_api_20260129_133827.json
R-35,R-166,0.12328,0.7,other,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Account Management,-0.019071,-0.019829,-0.029956,-0.01256,test_results_api_20260129_133827.json
R-36,R-113,0.257192,0.0,admin_rights,(BF) Information Security Office,other,(GI-UX) Group,0.119076,0.148752,0.087509,0.027126,test_results_api_20260129_133827.json
R-36,R-236,0.330773,0.0,admin_rights,(BF) Information Security Office,vpn_request,(GI-UX) Group,-0.052847,-0.020636,-0.05,-0.00496,test_results_api_20260129_133827.json
R-37,R-1,0.256795,0.1,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-37,R-2,0.11692,0.0,other,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-37,R-3,0.118419,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-37,R-4,0.11144,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-37,R-5,0.118321,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-38,R-114,-0.0074,0.8,other,(GI-UX) Account Management,other,(GI-UX) Group,0.016932,0.006231,0.030079,0.006385,test_results_api_20260129_133827.json
R-39,R-98,0.113612,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.021084,-0.003956,0.001357,0.00261,test_results_api_20260129_133827.json
R-42,R-5,0.047852,0.8,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-47,R-1,0.28039,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-47,R-2,0.251204,0.0,other,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-47,R-3,0.191359,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-47,R-4,0.050513,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-47,R-5,0.250707,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-48,R-2,0.197012,0.1,other,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-48,R-3,0.21113,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-48,R-4,0.268756,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-48,R-5,0.00325,0.1,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-52,R-1,0.427137,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-52,R-2,0.293487,0.0,other,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-52,R-3,0.083989,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-52,R-4,0.015919,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-52,R-5,0.389666,0.0,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-55,R-111,0.314461,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.020261,-0.014048,-0.033332,-0.017933,test_results_api_20260129_133827.json
R-57,R-148,0.22131,0.9,other,(GI-SaaS) Salesforce,other,(GI-IaaS) Development Platform,-0.030479,-1e-05,-0.025484,-0.004054,test_results_api_20260129_133827.json
R-60,R-1,0.208276,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-62,R-2,0.256065,1.0,other,(GI-IaaS) Cloud Services,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-64,R-1,0.197398,1.0,other,(GI-UX) Application,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-64,R-3,0.107161,1.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-66,R-31,0.424466,0.0,admin_rights,(BF) Information Security Office,other,(GI-IaaS) Development Platform,-0.065748,-0.047753,-0.057836,-0.012746,test_results_api_20260129_133827.json
R-67,R-240,0.055047,0.0,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.061907,-0.021037,-0.068129,-0.014292,test_results_api_20260129_133827.json
R-68,R-1,0.029641,1.0,admin_rights,(BF) Information Security Office,other,(GI-UX) Account Management,0.039124,0.149996,0.039379,0.080618,test_results_api_20260129_133827.json
R-68,R-5,-0.027109,1.0,admin_rights,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.00306,-0.005212,test_results_api_20260129_133827.json
R-69,R-162,0.065578,0.0,other,(GI-UX) Group,other,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",-0.073813,-0.012706,-0.098665,-0.009025,test_results_api_20260129_133827.json
R-69,R-165,0.406667,0.0,other,(GI-UX) Group,vpn_request,(GI-UX) Group,-0.032257,-0.04652,-0.028417,-0.033682,test_results_api_20260129_133827.json
R-70,R-1,0.203691,0.8,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-70,R-2,0.203932,0.6,other,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_133827.json
R-70,R-3,-0.050832,0.4,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-70,R-4,-0.006705,0.2,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-70,R-5,0.311809,0.2,other,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-72,R-239,-0.026521,0.2,vpn_request,(GI-IaaS) Development Platform,admin_rights,(BF) Information Security Office,-0.025328,-0.016613,-0.021587,0.001174,test_results_api_20260129_133827.json
R-72,R-245,-0.036016,0.2,vpn_request,(GI-IaaS) Development Platform,other,(GI-IaaS) Backend Backup,-0.035663,-0.006125,-0.041124,9.7e-05,test_results_api_20260129_133827.json
R-72,R-166,0.010561,0.2,vpn_request,(GI-IaaS) Development Platform,vpn_request,(GI-UX) Account Management,-0.019071,-0.019829,-0.020431,-0.005713,test_results_api_20260129_133827.json
R-73,R-212,0.316199,0.0,other,(GI-UX) Network Access,email_support,(GI-UX) Group,-0.031233,-0.017493,-0.050424,-0.008941,test_results_api_20260129_133827.json
R-73,R-210,0.245756,0.0,other,(GI-UX) Network Access,vpn_request,(GI-UX) Network Access,-0.026078,-0.011583,-0.017878,-0.004884,test_results_api_20260129_133827.json
R-74,R-3,0.044448,1.0,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_133827.json
R-78,R-5,0.342722,1.0,other,(BF) Information Security Office,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_133827.json
R-80,R-1,0.082226,1.0,other,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_133827.json
R-80,R-4,0.071932,0.0,other,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_133827.json
R-5,R-1,0.268573,1.0,other,(GI-SaaS) Salesforce,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_151900.json
R-6,R-227,0.068968,0.0,other,(GI-UX) Network Access,other,(GI-UX) Group,-0.071761,-0.022844,-0.077077,-0.019128,test_results_api_20260129_151900.json
R-8,R-1,0.047512,1.0,other,(GI-UX) Account Management,other,(GI-UX) Account Management,0.039124,0.149996,0.038454,0.149856,test_results_api_20260129_151900.json
R-8,R-2,0.102783,0.0,other,(GI-UX) Account Management,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.040035,-0.139255,test_results_api_20260129_151900.json
R-8,R-3,0.049072,0.0,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.030533,-0.105691,test_results_api_20260129_151900.json
R-8,R-4,0.301768,0.0,other,(GI-UX) Account Management,other,(GI-UX) Group,-0.047634,-0.149578,-0.049728,-0.148068,test_results_api_20260129_151900.json
R-8,R-5,-0.052678,0.0,other,(GI-UX) Account Management,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20260129_151900.json
R-9,R-1,0.159857,1.0,vpn_request,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.043456,0.124434,test_results_api_20260129_151900.json
R-9,R-2,0.025704,0.0,vpn_request,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260129_151900.json
R-9,R-3,0.010818,0.0,vpn_request,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.028325,-0.121066,-0.027533,-0.024882,test_results_api_20260129_151900.json
R-9,R-4,0.076642,0.0,vpn_request,(GI-UX) Group,other,(GI-UX) Group,-0.047634,-0.149578,-0.041953,-0.072648,test_results_api_20260129_151900.json
R-9,R-5,0.132886,0.0,vpn_request,(GI-UX) Group,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.015976,-0.045247,test_results_api_20260129_151900.json
R-11,R-215,0.037342,1.0,vpn_request,(GI-UX) Network Access,other,(GI-UX) Network Access,-0.019012,-0.002358,0.01966,0.002051,test_results_api_20260129_151900.json
R-15,R-1,0.085369,1.0,vpn_request,(GI-UX) Group,other,(GI-UX) Account Management,0.039124,0.149996,0.043456,0.124434,test_results_api_20260129_151900.json
R-15,R-2,0.051878,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-IaaS) Development Platform,-0.034696,-0.146475,-0.031996,-0.077063,test_results_api_20260129_151900.json
